Trial,Block,Conflict,Trial_Type,Cue_Valence,Optimal_Action,Agent_Choice,Agent_Reward,Correct
3362,B1_MC,PI,NW,1,0,1.0,0.0,0
3363,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3364,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3365,B1_MC,PI,NW,1,0,0.0,1.0,1
3366,B1_MC,PI,NW,1,0,1.0,0.0,0
3367,B1_MC,PC,GW,1,1,1.0,1.0,1
3368,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3369,B1_MC,PI,NW,1,0,1.0,0.0,0
3370,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3371,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3372,B1_MC,PC,GW,1,1,1.0,1.0,1
3373,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3374,B1_MC,PI,NW,1,0,0.0,1.0,1
3375,B1_MC,PC,GW,1,1,1.0,1.0,1
3376,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3377,B1_MC,PI,NW,1,0,1.0,0.0,0
3378,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3379,B1_MC,PI,NW,1,0,0.0,1.0,1
3380,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3381,B1_MC,PC,GW,1,1,1.0,1.0,1
3382,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3383,B1_MC,PC,GW,1,1,1.0,1.0,1
3384,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3385,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3386,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3387,B1_MC,PI,NW,1,0,0.0,1.0,1
3388,B1_MC,PI,NW,1,0,1.0,0.0,0
3389,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3390,B1_MC,PI,NW,1,0,0.0,1.0,1
3391,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3392,B1_MC,PC,GW,1,1,1.0,1.0,1
3393,B1_MC,PI,NW,1,0,0.0,1.0,1
3394,B1_MC,PC,GW,1,1,1.0,1.0,1
3395,B1_MC,PI,NW,1,0,1.0,0.0,0
3396,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3397,B1_MC,PC,GW,1,1,1.0,1.0,1
3398,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3399,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3400,B1_MC,PC,GW,1,1,1.0,1.0,1
3401,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3402,B1_MC,PC,GW,1,1,1.0,1.0,1
3403,B1_MC,PC,GW,1,1,1.0,1.0,1
3404,B1_MC,PI,NW,1,0,0.0,1.0,1
3405,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3406,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3407,B1_MC,PI,NW,1,0,1.0,0.0,0
3408,B1_MC,PC,GW,1,1,1.0,1.0,1
3409,B1_MC,PC,GW,1,1,1.0,1.0,1
3410,B1_MC,PI,NW,1,0,1.0,0.0,0
3411,B1_MC,PC,GW,1,1,1.0,1.0,1
3412,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3413,B1_MC,PC,GW,1,1,1.0,1.0,1
3414,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3415,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3416,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3417,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3418,B1_MC,PI,NW,1,0,0.0,1.0,1
3419,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3420,B1_MC,PC,GW,1,1,1.0,1.0,1
3421,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3422,B1_MC,PI,NW,1,0,1.0,0.0,0
3423,B1_MC,PC,GW,1,1,0.0,0.0,0
3424,B1_MC,PC,GW,1,1,1.0,1.0,1
3425,B1_MC,PC,GW,1,1,1.0,1.0,1
3426,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3427,B1_MC,PC,GW,1,1,1.0,1.0,1
3428,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3429,B1_MC,PC,GW,1,1,1.0,1.0,1
3430,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3431,B1_MC,PC,GW,1,1,1.0,1.0,1
3432,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3433,B1_MC,PI,NW,1,0,0.0,1.0,1
3434,B1_MC,PC,GW,1,1,1.0,1.0,1
3435,B1_MC,PI,NW,1,0,1.0,0.0,0
3436,B1_MC,PI,NW,1,0,1.0,0.0,0
3437,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3438,B1_MC,PC,GW,1,1,1.0,1.0,1
3439,B1_MC,PC,GW,1,1,1.0,1.0,1
3440,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3441,B1_MC,PI,NW,1,0,1.0,0.0,0
3442,B1_MC,PC,GW,1,1,1.0,1.0,1
3443,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3444,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3445,B1_MC,PI,NW,1,0,0.0,1.0,1
3446,B1_MC,PC,GW,1,1,1.0,1.0,1
3447,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3448,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3449,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3450,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3451,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3452,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3453,B1_MC,PC,GW,1,1,1.0,1.0,1
3454,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3455,B1_MC,PC,GW,1,1,1.0,1.0,1
3456,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3457,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3458,B1_MC,PC,GW,1,1,1.0,1.0,1
3459,B1_MC,PI,NW,1,0,0.0,1.0,1
3460,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3461,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3462,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3463,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3464,B1_MC,PI,NW,1,0,1.0,0.0,0
3465,B1_MC,PC,GW,1,1,1.0,1.0,1
3466,B1_MC,PI,NW,1,0,0.0,1.0,1
3467,B1_MC,PC,GW,1,1,1.0,1.0,1
3468,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3469,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3470,B1_MC,PC,GW,1,1,1.0,1.0,1
3471,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3472,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3473,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3474,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3475,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3476,B1_MC,PC,GW,1,1,1.0,1.0,1
3477,B1_MC,PC,GW,1,1,1.0,1.0,1
3478,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3479,B1_MC,PI,NW,1,0,1.0,0.0,0
3480,B1_MC,PI,NW,1,0,1.0,0.0,0
3481,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3482,B1_MC,PI,NW,1,0,1.0,0.0,0
3483,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3484,B1_MC,PI,NW,1,0,1.0,0.0,0
3485,B1_MC,PI,NW,1,0,1.0,0.0,0
3486,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3487,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3488,B1_MC,PI,NW,1,0,0.0,1.0,1
3489,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3490,B1_MC,PI,NW,1,0,0.0,1.0,1
3491,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3492,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3493,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3494,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3495,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3496,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3497,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3498,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3499,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3500,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3501,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3502,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3503,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3504,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3505,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3506,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3507,B1_MC,PI,NW,1,0,0.0,1.0,1
3508,B1_MC,PC,GW,1,1,1.0,1.0,1
3509,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3510,B1_MC,PC,GW,1,1,1.0,1.0,1
3511,B1_MC,PC,GW,1,1,1.0,1.0,1
3512,B1_MC,PI,NW,1,0,0.0,1.0,1
3513,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3514,B1_MC,PI,NW,1,0,0.0,1.0,1
3515,B1_MC,PC,GW,1,1,1.0,1.0,1
3516,B1_MC,PC,GW,1,1,1.0,1.0,1
3517,B1_MC,PC,GW,1,1,1.0,1.0,1
3518,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3519,B1_MC,PC,GW,1,1,1.0,1.0,1
3520,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3521,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3522,B1_MC,PC,GW,1,1,1.0,1.0,1
3523,B1_MC,PC,GW,1,1,1.0,1.0,1
3524,B1_MC,PI,NW,1,0,1.0,0.0,0
3525,B1_MC,PC,GW,1,1,1.0,1.0,1
3526,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3527,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3528,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3529,B1_MC,PI,NW,1,0,1.0,0.0,0
3530,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3531,B1_MC,PC,GW,1,1,1.0,1.0,1
3532,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3533,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3534,B1_MC,PC,GW,1,1,1.0,1.0,1
3535,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3536,B1_MC,PI,NW,1,0,0.0,1.0,1
3537,B1_MC,PI,NW,1,0,0.0,1.0,1
3538,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3539,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3540,B1_MC,PI,NW,1,0,0.0,1.0,1
3541,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3542,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3543,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3544,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3545,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3546,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3547,B1_MC,PC,GW,1,1,1.0,1.0,1
3548,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3549,B1_MC,PI,NW,1,0,0.0,1.0,1
3550,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3551,B1_MC,PC,GW,1,1,1.0,1.0,1
3552,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3553,B1_MC,PC,GW,1,1,1.0,1.0,1
3554,B1_MC,PC,GW,1,1,1.0,1.0,1
3555,B1_MC,PC,GW,1,1,1.0,1.0,1
3556,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3557,B1_MC,PI,NW,1,0,1.0,0.0,0
3558,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3559,B1_MC,PC,GW,1,1,1.0,1.0,1
3560,B1_MC,PI,NW,1,0,1.0,0.0,0
3561,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3562,B1_MC,PI,NW,1,0,1.0,0.0,0
3563,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3564,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3565,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3566,B1_MC,PC,GW,1,1,1.0,1.0,1
3567,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3568,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3569,B1_MC,PI,NW,1,0,0.0,1.0,1
3570,B1_MC,PI,NW,1,0,0.0,1.0,1
3571,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3572,B1_MC,PC,GW,1,1,1.0,1.0,1
3573,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3574,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3575,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3576,B1_MC,PI,NW,1,0,1.0,0.0,0
3577,B1_MC,PI,NW,1,0,0.0,1.0,1
3578,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3579,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3580,B1_MC,PC,GW,1,1,1.0,1.0,1
3581,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3582,B1_MC,PI,NW,1,0,1.0,0.0,0
3583,B1_MC,PI,NW,1,0,1.0,0.0,0
3584,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3585,B1_MC,PI,NW,1,0,0.0,1.0,1
3586,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3587,B1_MC,PC,GW,1,1,1.0,1.0,1
3588,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3589,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3590,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3591,B1_MC,PC,GW,1,1,1.0,1.0,1
3592,B1_MC,PI,NW,1,0,1.0,0.0,0
3593,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3594,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3595,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3596,B1_MC,PC,GW,1,1,1.0,1.0,1
3597,B1_MC,PC,GW,1,1,1.0,1.0,1
3598,B1_MC,PI,NW,1,0,0.0,1.0,1
3599,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3600,B1_MC,PI,NW,1,0,0.0,1.0,1
3601,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3602,B1_MC,PC,GW,1,1,1.0,1.0,1
3603,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3604,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3605,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3606,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3607,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3608,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3609,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3610,B1_MC,PI,NW,1,0,1.0,0.0,0
3611,B1_MC,PC,GW,1,1,1.0,1.0,1
3612,B1_MC,PI,NW,1,0,1.0,0.0,0
3613,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3614,B1_MC,PC,GW,1,1,0.0,0.0,0
3615,B1_MC,PI,NW,1,0,1.0,0.0,0
3616,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3617,B1_MC,PI,NW,1,0,0.0,1.0,1
3618,B1_MC,PC,GW,1,1,1.0,1.0,1
3619,B1_MC,PC,GW,1,1,1.0,1.0,1
3620,B1_MC,PC,GW,1,1,1.0,1.0,1
3621,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3622,B1_MC,PC,GW,1,1,1.0,1.0,1
3623,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3624,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3625,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3626,B1_MC,PC,GW,1,1,1.0,1.0,1
3627,B1_MC,PI,NW,1,0,0.0,1.0,1
3628,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3629,B1_MC,PI,NW,1,0,0.0,1.0,1
3630,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3631,B1_MC,PC,GW,1,1,1.0,1.0,1
3632,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3633,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3634,B1_MC,PI,NW,1,0,1.0,0.0,0
3635,B1_MC,PC,GW,1,1,1.0,1.0,1
3636,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3637,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3638,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3639,B1_MC,PI,NW,1,0,1.0,0.0,0
3640,B1_MC,PC,GW,1,1,1.0,1.0,1
3641,B1_MC,PC,GW,1,1,1.0,1.0,1
3642,B1_MC,PC,GW,1,1,1.0,1.0,1
3643,B1_MC,PC,GW,1,1,1.0,1.0,1
3644,B1_MC,PC,GW,1,1,1.0,1.0,1
3645,B1_MC,PC,GW,1,1,1.0,1.0,1
3646,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3647,B1_MC,PC,GW,1,1,1.0,1.0,1
3648,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3649,B1_MC,PC,GW,1,1,1.0,1.0,1
3650,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3651,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3652,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3653,B1_MC,PI,NW,1,0,0.0,1.0,1
3654,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3655,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3656,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3657,B1_MC,PC,GW,1,1,1.0,1.0,1
3658,B1_MC,PC,GW,1,1,1.0,1.0,1
3659,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3660,B1_MC,PC,GW,1,1,1.0,1.0,1
3661,B1_MC,PI,NW,1,0,0.0,1.0,1
3662,B1_MC,PC,GW,1,1,1.0,1.0,1
3663,B1_MC,PC,GW,1,1,1.0,1.0,1
3664,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3665,B1_MC,PI,NW,1,0,0.0,1.0,1
3666,B1_MC,PC,GW,1,1,1.0,1.0,1
3667,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3668,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3669,B1_MC,PC,GW,1,1,1.0,1.0,1
3670,B1_MC,PI,NW,1,0,0.0,1.0,1
3671,B1_MC,PI,NW,1,0,1.0,0.0,0
3672,B1_MC,PI,NW,1,0,0.0,1.0,1
3673,B1_MC,PC,GW,1,1,1.0,1.0,1
3674,B1_MC,PI,NW,1,0,1.0,0.0,0
3675,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3676,B1_MC,PI,NW,1,0,1.0,0.0,0
3677,B1_MC,PI,NW,1,0,1.0,0.0,0
3678,B1_MC,PI,NW,1,0,1.0,0.0,0
3679,B1_MC,PC,GW,1,1,1.0,1.0,1
3680,B1_MC,PC,GW,1,1,1.0,1.0,1
3681,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3682,B1_MC,PC,GW,1,1,1.0,1.0,1
3683,B1_MC,PI,NW,1,0,0.0,1.0,1
3684,B1_MC,PI,NW,1,0,1.0,0.0,0
3685,B1_MC,PC,GW,1,1,1.0,1.0,1
3686,B1_MC,PI,NW,1,0,1.0,0.0,0
3687,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3688,B1_MC,PC,GW,1,1,1.0,1.0,1
3689,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3690,B1_MC,PI,NW,1,0,0.0,1.0,1
3691,B1_MC,PI,NW,1,0,1.0,0.0,0
3692,B1_MC,PI,NW,1,0,1.0,0.0,0
3693,B1_MC,PC,GW,1,1,1.0,1.0,1
3694,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3695,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3696,B1_MC,PC,GW,1,1,1.0,1.0,1
3697,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3698,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3699,B1_MC,PC,GW,1,1,0.0,0.0,0
3700,B1_MC,PI,NW,1,0,1.0,0.0,0
3701,B1_MC,PC,GW,1,1,1.0,1.0,1
3702,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3703,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3704,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3705,B1_MC,PI,NW,1,0,0.0,1.0,1
3706,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3707,B1_MC,PC,GW,1,1,1.0,1.0,1
3708,B1_MC,PC,GW,1,1,1.0,1.0,1
3709,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3710,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3711,B1_MC,PI,NW,1,0,1.0,0.0,0
3712,B1_MC,PC,GW,1,1,1.0,1.0,1
3713,B1_MC,PI,NW,1,0,0.0,1.0,1
3714,B1_MC,PC,GW,1,1,1.0,1.0,1
3715,B1_MC,PC,GW,1,1,1.0,1.0,1
3716,B1_MC,PC,GW,1,1,1.0,1.0,1
3717,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3718,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3719,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3720,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3721,B1_MC,PC,GW,1,1,1.0,1.0,1
3722,B1_MC,PC,GW,1,1,1.0,1.0,1
3723,B1_MC,PC,GW,1,1,1.0,1.0,1
3724,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3725,B1_MC,PI,NW,1,0,0.0,1.0,1
3726,B1_MC,PC,GW,1,1,1.0,1.0,1
3727,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3728,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3729,B1_MC,PI,NW,1,0,1.0,0.0,0
3730,B1_MC,PI,NW,1,0,1.0,0.0,0
3731,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3732,B1_MC,PC,GW,1,1,1.0,1.0,1
3733,B1_MC,PI,NW,1,0,1.0,0.0,0
3734,B1_MC,PI,NW,1,0,1.0,0.0,0
3735,B1_MC,PC,GW,1,1,1.0,1.0,1
3736,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3737,B1_MC,PI,NW,1,0,0.0,1.0,1
3738,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3739,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3740,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3741,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3742,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3743,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3744,B1_MC,PC,GW,1,1,1.0,1.0,1
3745,B1_MC,PC,GW,1,1,1.0,1.0,1
3746,B1_MC,PI,NW,1,0,0.0,1.0,1
3747,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3748,B1_MC,PC,GW,1,1,1.0,1.0,1
3749,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3750,B1_MC,PI,NW,1,0,0.0,1.0,1
3751,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3752,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3753,B1_MC,PI,NW,1,0,0.0,1.0,1
3754,B1_MC,PI,NW,1,0,1.0,0.0,0
3755,B1_MC,PI,NW,1,0,1.0,0.0,0
3756,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3757,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3758,B1_MC,PI,NW,1,0,1.0,0.0,0
3759,B1_MC,PI,NW,1,0,1.0,0.0,0
3760,B1_MC,PC,GW,1,1,0.0,0.0,0
3761,B1_MC,PI,NW,1,0,0.0,1.0,1
3762,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3763,B1_MC,PC,GW,1,1,1.0,1.0,1
3764,B1_MC,PC,GW,1,1,1.0,1.0,1
3765,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3766,B1_MC,PI,NW,1,0,0.0,1.0,1
3767,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3768,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3769,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3770,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3771,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3772,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3773,B1_MC,PC,GW,1,1,1.0,1.0,1
3774,B1_MC,PC,GW,1,1,1.0,1.0,1
3775,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3776,B1_MC,PC,GW,1,1,1.0,1.0,1
3777,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3778,B1_MC,PI,NW,1,0,1.0,0.0,0
3779,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3780,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3781,B1_MC,PI,NW,1,0,1.0,0.0,0
3782,B1_MC,PC,GW,1,1,1.0,1.0,1
3783,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3784,B1_MC,PC,GW,1,1,1.0,1.0,1
3785,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3786,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3787,B1_MC,PI,NW,1,0,1.0,0.0,0
3788,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3789,B1_MC,PI,NW,1,0,0.0,1.0,1
3790,B1_MC,PI,NW,1,0,1.0,0.0,0
3791,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3792,B1_MC,PI,NW,1,0,0.0,1.0,1
3793,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3794,B1_MC,PC,GW,1,1,0.0,0.0,0
3795,B1_MC,PI,NW,1,0,0.0,1.0,1
3796,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3797,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3798,B1_MC,PI,NW,1,0,0.0,1.0,1
3799,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3800,B1_MC,PC,GW,1,1,1.0,1.0,1
3801,B1_MC,PC,GW,1,1,1.0,1.0,1
3802,B1_MC,PI,NW,1,0,0.0,1.0,1
3803,B1_MC,PI,NW,1,0,0.0,1.0,1
3804,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3805,B1_MC,PC,GW,1,1,1.0,1.0,1
3806,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3807,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3808,B1_MC,PI,NW,1,0,1.0,0.0,0
3809,B1_MC,PI,NW,1,0,0.0,1.0,1
3810,B1_MC,PC,GW,1,1,1.0,1.0,1
3811,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3812,B1_MC,PI,NW,1,0,0.0,1.0,1
3813,B1_MC,PI,NW,1,0,0.0,1.0,1
3814,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3815,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3816,B1_MC,PC,GW,1,1,1.0,1.0,1
3817,B1_MC,PC,GW,1,1,1.0,1.0,1
3818,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3819,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3820,B1_MC,PI,NW,1,0,1.0,0.0,0
3821,B1_MC,PC,GW,1,1,1.0,1.0,1
3822,B1_MC,PI,NW,1,0,1.0,0.0,0
3823,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3824,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3825,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
