"userId","trialNumber","stimulus","knocked","scoreChange"
220088,24,4,0,50
220088,25,2,0,0
220088,26,2,1,0
220088,27,1,0,0
220088,28,2,1,0
220088,29,3,0,0
220088,30,1,1,0
220088,31,3,1,-50
220088,32,4,0,50
220088,33,3,1,-50
220088,34,3,0,50
220088,35,4,0,50
220088,36,1,1,50
220088,37,3,0,0
220088,38,2,0,-50
220088,39,1,1,50
220088,40,1,0,0
220088,41,2,1,0
220088,42,4,0,50
220088,43,1,0,0
220088,44,2,1,50
220088,45,2,0,-50
220088,46,1,1,50
220088,47,4,1,0
220088,48,4,1,0
220088,49,1,0,0
220088,50,1,0,0
220088,51,3,1,-50
220088,52,2,0,-50
220088,53,3,1,-50
220088,54,2,0,-50
220088,55,3,1,-50
220088,56,1,1,50
220088,57,1,0,0
220088,58,4,0,0
220088,59,2,1,0
220088,60,1,0,0
220088,61,2,1,0
220088,62,2,0,-50
220088,63,3,1,0
220088,64,4,0,50
220088,65,4,0,0
220088,66,3,0,50
220088,67,1,1,50
220088,68,4,0,50
220088,69,2,1,0
220088,70,2,0,-50
220088,71,1,1,50
220088,72,4,0,50
220088,73,4,1,0
