Trial,Block,Conflict,Trial_Type,Cue_Valence,Optimal_Action,Agent_Choice,Agent_Reward,Correct
1884,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1885,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1886,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1887,B2_HC,PC,GW,1,1,1.0,1.0,1
1888,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1889,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1890,B2_HC,PI,NW,1,0,0.0,1.0,1
1891,B2_HC,PI,NW,1,0,0.0,1.0,1
1892,B2_HC,PI,NW,1,0,1.0,0.0,0
1893,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1894,B2_HC,PI,NW,1,0,0.0,1.0,1
1895,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1896,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1897,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1898,B2_HC,PI,NW,1,0,0.0,1.0,1
1899,B2_HC,PC,GW,1,1,1.0,1.0,1
1900,B2_HC,PI,NW,1,0,1.0,0.0,0
1901,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1902,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1903,B2_HC,PI,NW,1,0,1.0,0.0,0
1904,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1905,B2_HC,PI,NW,1,0,0.0,1.0,1
1906,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1907,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1908,B2_HC,PI,NW,1,0,1.0,0.0,0
1909,B2_HC,PC,GW,1,1,1.0,1.0,1
1910,B2_HC,PI,NW,1,0,1.0,0.0,0
1911,B2_HC,PI,NW,1,0,0.0,1.0,1
1912,B2_HC,PI,NW,1,0,1.0,0.0,0
1913,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1914,B2_HC,PI,NW,1,0,0.0,1.0,1
1915,B2_HC,PI,NW,1,0,0.0,1.0,1
1916,B2_HC,PI,NW,1,0,0.0,1.0,1
1917,B2_HC,PC,NAL,-1,0,1.0,-1.0,0
1918,B2_HC,PC,GW,1,1,1.0,1.0,1
1919,B2_HC,PC,GW,1,1,1.0,1.0,1
1920,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1921,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1922,B2_HC,PI,NW,1,0,1.0,0.0,0
1923,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1924,B2_HC,PC,GW,1,1,1.0,1.0,1
1925,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1926,B2_HC,PC,GW,1,1,1.0,1.0,1
1927,B2_HC,PI,NW,1,0,1.0,0.0,0
1928,B2_HC,PC,GW,1,1,1.0,1.0,1
1929,B2_HC,PI,GAL,-1,1,0.0,-1.0,0
1930,B2_HC,PI,NW,1,0,0.0,1.0,1
1931,B2_HC,PI,NW,1,0,0.0,1.0,1
1932,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1933,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1934,B2_HC,PI,NW,1,0,0.0,1.0,1
1935,B2_HC,PI,NW,1,0,0.0,1.0,1
1936,B2_HC,PC,NAL,-1,0,1.0,-1.0,0
1937,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1938,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1939,B2_HC,PI,NW,1,0,1.0,0.0,0
1940,B2_HC,PC,GW,1,1,1.0,1.0,1
1941,B2_HC,PC,GW,1,1,1.0,1.0,1
1942,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1943,B2_HC,PI,NW,1,0,1.0,0.0,0
1944,B2_HC,PC,GW,1,1,1.0,1.0,1
1945,B2_HC,PI,NW,1,0,0.0,1.0,1
1946,B2_HC,PI,NW,1,0,1.0,0.0,0
1947,B2_HC,PC,GW,1,1,1.0,1.0,1
1948,B2_HC,PI,NW,1,0,0.0,1.0,1
1949,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1950,B2_HC,PC,GW,1,1,1.0,1.0,1
1951,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1952,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1953,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1954,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1955,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1956,B2_HC,PC,NAL,-1,0,1.0,-1.0,0
1957,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1958,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1959,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1960,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1961,B2_HC,PI,NW,1,0,1.0,0.0,0
1962,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1963,B2_HC,PI,NW,1,0,1.0,0.0,0
1964,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1965,B2_HC,PI,NW,1,0,0.0,1.0,1
1966,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1967,B2_HC,PI,NW,1,0,0.0,1.0,1
1968,B2_HC,PI,NW,1,0,0.0,1.0,1
1969,B2_HC,PI,NW,1,0,0.0,1.0,1
1970,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1971,B2_HC,PC,GW,1,1,1.0,1.0,1
1972,B2_HC,PI,NW,1,0,1.0,0.0,0
1973,B2_HC,PI,NW,1,0,0.0,1.0,1
1974,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1975,B2_HC,PI,NW,1,0,0.0,1.0,1
1976,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1977,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1978,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1979,B2_HC,PI,NW,1,0,1.0,0.0,0
1980,B2_HC,PI,NW,1,0,0.0,1.0,1
1981,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1982,B2_HC,PC,GW,1,1,1.0,1.0,1
1983,B2_HC,PI,NW,1,0,0.0,1.0,1
1984,B2_HC,PI,NW,1,0,1.0,0.0,0
1985,B2_HC,PI,NW,1,0,0.0,1.0,1
1986,B2_HC,PI,GAL,-1,1,0.0,-1.0,0
1987,B2_HC,PI,GAL,-1,1,0.0,-1.0,0
1988,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1989,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1990,B2_HC,PI,GAL,-1,1,1.0,0.0,1
1991,B2_HC,PI,NW,1,0,1.0,0.0,0
1992,B2_HC,PI,NW,1,0,0.0,1.0,1
1993,B2_HC,PI,NW,1,0,1.0,0.0,0
1994,B2_HC,PI,NW,1,0,0.0,1.0,1
1995,B2_HC,PI,NW,1,0,1.0,0.0,0
1996,B2_HC,PI,NW,1,0,0.0,1.0,1
1997,B2_HC,PC,NAL,-1,0,0.0,0.0,1
1998,B2_HC,PC,GW,1,1,1.0,1.0,1
1999,B2_HC,PI,GAL,-1,1,1.0,0.0,1
2000,B2_HC,PC,NAL,-1,0,0.0,0.0,1
2001,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2002,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2003,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2004,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2005,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2006,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2007,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2008,B4_LC,PC,GW,1,1,1.0,1.0,1
2009,B4_LC,PC,GW,1,1,1.0,1.0,1
2010,B4_LC,PC,GW,1,1,1.0,1.0,1
2011,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2012,B4_LC,PI,NW,1,0,1.0,0.0,0
2013,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2014,B4_LC,PC,GW,1,1,1.0,1.0,1
2015,B4_LC,PC,GW,1,1,1.0,1.0,1
2016,B4_LC,PC,GW,1,1,1.0,1.0,1
2017,B4_LC,PC,GW,1,1,1.0,1.0,1
2018,B4_LC,PC,GW,1,1,1.0,1.0,1
2019,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2020,B4_LC,PC,GW,1,1,1.0,1.0,1
2021,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2022,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2023,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2024,B4_LC,PC,GW,1,1,1.0,1.0,1
2025,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2026,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2027,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2028,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2029,B4_LC,PI,NW,1,0,0.0,1.0,1
2030,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2031,B4_LC,PC,GW,1,1,1.0,1.0,1
2032,B4_LC,PC,GW,1,1,1.0,1.0,1
2033,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2034,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2035,B4_LC,PI,NW,1,0,1.0,0.0,0
2036,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2037,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2038,B4_LC,PC,GW,1,1,1.0,1.0,1
2039,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2040,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2041,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2042,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2043,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2044,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2045,B4_LC,PI,NW,1,0,0.0,1.0,1
2046,B4_LC,PI,NW,1,0,1.0,0.0,0
2047,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2048,B4_LC,PC,GW,1,1,1.0,1.0,1
2049,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2050,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2051,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2052,B4_LC,PC,GW,1,1,1.0,1.0,1
2053,B4_LC,PC,GW,1,1,1.0,1.0,1
2054,B4_LC,PC,GW,1,1,1.0,1.0,1
2055,B4_LC,PC,GW,1,1,1.0,1.0,1
2056,B4_LC,PC,GW,1,1,1.0,1.0,1
2057,B4_LC,PC,GW,1,1,1.0,1.0,1
2058,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2059,B4_LC,PI,NW,1,0,0.0,1.0,1
2060,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2061,B4_LC,PC,GW,1,1,1.0,1.0,1
2062,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2063,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2064,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2065,B4_LC,PI,NW,1,0,1.0,0.0,0
2066,B4_LC,PI,NW,1,0,0.0,1.0,1
2067,B4_LC,PC,GW,1,1,1.0,1.0,1
2068,B4_LC,PI,NW,1,0,1.0,0.0,0
2069,B4_LC,PC,GW,1,1,1.0,1.0,1
2070,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2071,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2072,B4_LC,PC,GW,1,1,1.0,1.0,1
2073,B4_LC,PC,GW,1,1,1.0,1.0,1
2074,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2075,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2076,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2077,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2078,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2079,B4_LC,PC,GW,1,1,0.0,0.0,0
2080,B4_LC,PC,GW,1,1,1.0,1.0,1
2081,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2082,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2083,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2084,B4_LC,PI,NW,1,0,0.0,1.0,1
2085,B4_LC,PI,NW,1,0,1.0,0.0,0
2086,B4_LC,PI,NW,1,0,1.0,0.0,0
2087,B4_LC,PC,GW,1,1,1.0,1.0,1
2088,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2089,B4_LC,PC,GW,1,1,1.0,1.0,1
2090,B4_LC,PC,GW,1,1,1.0,1.0,1
2091,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2092,B4_LC,PC,GW,1,1,1.0,1.0,1
2093,B4_LC,PC,GW,1,1,1.0,1.0,1
2094,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2095,B4_LC,PC,GW,1,1,1.0,1.0,1
2096,B4_LC,PI,NW,1,0,1.0,0.0,0
2097,B4_LC,PC,GW,1,1,1.0,1.0,1
2098,B4_LC,PC,GW,1,1,1.0,1.0,1
2099,B4_LC,PC,GW,1,1,1.0,1.0,1
2100,B4_LC,PC,GW,1,1,1.0,1.0,1
2101,B4_LC,PC,GW,1,1,1.0,1.0,1
2102,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2103,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2104,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2105,B4_LC,PC,GW,1,1,1.0,1.0,1
2106,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2107,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2108,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2109,B4_LC,PI,NW,1,0,1.0,0.0,0
2110,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2111,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2112,B4_LC,PI,NW,1,0,0.0,1.0,1
2113,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2114,B4_LC,PC,GW,1,1,1.0,1.0,1
2115,B4_LC,PC,GW,1,1,1.0,1.0,1
2116,B4_LC,PI,NW,1,0,0.0,1.0,1
2117,B4_LC,PC,GW,1,1,1.0,1.0,1
2118,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2119,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2120,B4_LC,PI,NW,1,0,0.0,1.0,1
2121,B4_LC,PC,GW,1,1,1.0,1.0,1
2122,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2123,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2124,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2125,B4_LC,PI,NW,1,0,1.0,0.0,0
2126,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2127,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2128,B4_LC,PI,NW,1,0,0.0,1.0,1
2129,B4_LC,PI,NW,1,0,0.0,1.0,1
2130,B4_LC,PC,GW,1,1,1.0,1.0,1
2131,B4_LC,PI,NW,1,0,1.0,0.0,0
2132,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2133,B4_LC,PC,GW,1,1,1.0,1.0,1
2134,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2135,B4_LC,PC,GW,1,1,1.0,1.0,1
2136,B4_LC,PI,NW,1,0,0.0,1.0,1
2137,B4_LC,PC,GW,1,1,0.0,0.0,0
2138,B4_LC,PC,GW,1,1,1.0,1.0,1
2139,B4_LC,PC,GW,1,1,1.0,1.0,1
2140,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2141,B4_LC,PC,GW,1,1,1.0,1.0,1
2142,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2143,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2144,B4_LC,PC,GW,1,1,1.0,1.0,1
2145,B4_LC,PC,GW,1,1,1.0,1.0,1
2146,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2147,B4_LC,PI,NW,1,0,1.0,0.0,0
2148,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2149,B4_LC,PC,GW,1,1,1.0,1.0,1
2150,B4_LC,PC,GW,1,1,1.0,1.0,1
2151,B4_LC,PC,GW,1,1,0.0,0.0,0
2152,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2153,B4_LC,PC,GW,1,1,1.0,1.0,1
2154,B4_LC,PC,GW,1,1,0.0,0.0,0
2155,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2156,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2157,B4_LC,PC,GW,1,1,1.0,1.0,1
2158,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2159,B4_LC,PC,GW,1,1,1.0,1.0,1
2160,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2161,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2162,B4_LC,PC,GW,1,1,1.0,1.0,1
2163,B4_LC,PC,GW,1,1,1.0,1.0,1
2164,B4_LC,PC,GW,1,1,1.0,1.0,1
2165,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2166,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2167,B4_LC,PC,GW,1,1,1.0,1.0,1
2168,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2169,B4_LC,PC,GW,1,1,1.0,1.0,1
2170,B4_LC,PC,GW,1,1,1.0,1.0,1
2171,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2172,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2173,B4_LC,PC,GW,1,1,1.0,1.0,1
2174,B4_LC,PC,GW,1,1,1.0,1.0,1
2175,B4_LC,PI,NW,1,0,0.0,1.0,1
2176,B4_LC,PI,NW,1,0,1.0,0.0,0
2177,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2178,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2179,B4_LC,PI,NW,1,0,1.0,0.0,0
2180,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2181,B4_LC,PI,NW,1,0,0.0,1.0,1
2182,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2183,B4_LC,PC,GW,1,1,1.0,1.0,1
2184,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2185,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2186,B4_LC,PC,GW,1,1,1.0,1.0,1
2187,B4_LC,PC,GW,1,1,1.0,1.0,1
2188,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2189,B4_LC,PC,GW,1,1,1.0,1.0,1
2190,B4_LC,PC,GW,1,1,1.0,1.0,1
2191,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2192,B4_LC,PC,GW,1,1,1.0,1.0,1
2193,B4_LC,PI,NW,1,0,0.0,1.0,1
2194,B4_LC,PI,NW,1,0,1.0,0.0,0
2195,B4_LC,PI,NW,1,0,0.0,1.0,1
2196,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2197,B4_LC,PC,GW,1,1,1.0,1.0,1
2198,B4_LC,PI,NW,1,0,0.0,1.0,1
2199,B4_LC,PC,GW,1,1,1.0,1.0,1
2200,B4_LC,PI,NW,1,0,1.0,0.0,0
2201,B4_LC,PI,NW,1,0,0.0,1.0,1
2202,B4_LC,PC,GW,1,1,1.0,1.0,1
2203,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2204,B4_LC,PI,NW,1,0,0.0,1.0,1
2205,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2206,B4_LC,PI,NW,1,0,0.0,1.0,1
2207,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2208,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2209,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2210,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2211,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2212,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2213,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2214,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2215,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2216,B4_LC,PI,NW,1,0,1.0,0.0,0
2217,B4_LC,PC,GW,1,1,1.0,1.0,1
2218,B4_LC,PI,NW,1,0,0.0,1.0,1
2219,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2220,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2221,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2222,B4_LC,PC,GW,1,1,1.0,1.0,1
2223,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2224,B4_LC,PI,NW,1,0,1.0,0.0,0
2225,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2226,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2227,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2228,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2229,B4_LC,PI,NW,1,0,0.0,1.0,1
2230,B4_LC,PC,GW,1,1,1.0,1.0,1
2231,B4_LC,PC,GW,1,1,1.0,1.0,1
2232,B4_LC,PI,NW,1,0,0.0,1.0,1
2233,B4_LC,PI,NW,1,0,1.0,0.0,0
2234,B4_LC,PC,GW,1,1,1.0,1.0,1
2235,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2236,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2237,B4_LC,PC,GW,1,1,1.0,1.0,1
2238,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2239,B4_LC,PC,GW,1,1,1.0,1.0,1
2240,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2241,B4_LC,PC,GW,1,1,1.0,1.0,1
2242,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2243,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2244,B4_LC,PI,NW,1,0,0.0,1.0,1
2245,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2246,B4_LC,PC,GW,1,1,1.0,1.0,1
2247,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2248,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2249,B4_LC,PC,GW,1,1,1.0,1.0,1
2250,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2251,B4_LC,PC,GW,1,1,1.0,1.0,1
2252,B4_LC,PI,NW,1,0,1.0,0.0,0
2253,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2254,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2255,B4_LC,PC,GW,1,1,1.0,1.0,1
2256,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2257,B4_LC,PC,GW,1,1,1.0,1.0,1
2258,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2259,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2260,B4_LC,PC,GW,1,1,1.0,1.0,1
2261,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2262,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2263,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2264,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2265,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2266,B4_LC,PC,GW,1,1,1.0,1.0,1
2267,B4_LC,PC,GW,1,1,1.0,1.0,1
2268,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2269,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2270,B4_LC,PC,GW,1,1,1.0,1.0,1
2271,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2272,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2273,B4_LC,PC,GW,1,1,1.0,1.0,1
2274,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2275,B4_LC,PC,GW,1,1,1.0,1.0,1
2276,B4_LC,PI,NW,1,0,1.0,0.0,0
2277,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2278,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2279,B4_LC,PC,GW,1,1,1.0,1.0,1
2280,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2281,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2282,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2283,B4_LC,PI,NW,1,0,0.0,1.0,1
2284,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2285,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2286,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2287,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2288,B4_LC,PC,GW,1,1,1.0,1.0,1
2289,B4_LC,PI,NW,1,0,1.0,0.0,0
2290,B4_LC,PC,GW,1,1,1.0,1.0,1
2291,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2292,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2293,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2294,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2295,B4_LC,PC,GW,1,1,1.0,1.0,1
2296,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2297,B4_LC,PC,GW,1,1,1.0,1.0,1
2298,B4_LC,PC,GW,1,1,0.0,0.0,0
2299,B4_LC,PC,GW,1,1,1.0,1.0,1
2300,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2301,B4_LC,PI,NW,1,0,0.0,1.0,1
2302,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2303,B4_LC,PI,NW,1,0,1.0,0.0,0
2304,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2305,B4_LC,PC,GW,1,1,1.0,1.0,1
2306,B4_LC,PC,GW,1,1,1.0,1.0,1
2307,B4_LC,PC,GW,1,1,1.0,1.0,1
2308,B4_LC,PC,GW,1,1,1.0,1.0,1
2309,B4_LC,PC,GW,1,1,1.0,1.0,1
2310,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2311,B4_LC,PI,NW,1,0,0.0,1.0,1
2312,B4_LC,PC,GW,1,1,1.0,1.0,1
2313,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2314,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2315,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2316,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2317,B4_LC,PC,GW,1,1,1.0,1.0,1
2318,B4_LC,PC,GW,1,1,1.0,1.0,1
2319,B4_LC,PC,GW,1,1,1.0,1.0,1
2320,B4_LC,PC,GW,1,1,1.0,1.0,1
2321,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2322,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2323,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2324,B4_LC,PC,GW,1,1,1.0,1.0,1
2325,B4_LC,PC,GW,1,1,1.0,1.0,1
2326,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2327,B4_LC,PC,GW,1,1,1.0,1.0,1
2328,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2329,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2330,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2331,B4_LC,PC,GW,1,1,1.0,1.0,1
2332,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2333,B4_LC,PC,GW,1,1,1.0,1.0,1
2334,B4_LC,PI,NW,1,0,1.0,0.0,0
2335,B4_LC,PC,GW,1,1,1.0,1.0,1
2336,B4_LC,PI,NW,1,0,1.0,0.0,0
2337,B4_LC,PI,NW,1,0,0.0,1.0,1
2338,B4_LC,PC,GW,1,1,0.0,0.0,0
2339,B4_LC,PC,GW,1,1,1.0,1.0,1
2340,B4_LC,PC,GW,1,1,1.0,1.0,1
2341,B4_LC,PI,NW,1,0,0.0,1.0,1
2342,B4_LC,PC,GW,1,1,1.0,1.0,1
2343,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2344,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2345,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2346,B4_LC,PC,GW,1,1,1.0,1.0,1
2347,B4_LC,PC,NAL,-1,0,0.0,0.0,1
